0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
79.9,d_19901201,0.9,0,0,0,0,0,19.2,9.8,2.8,0,0
71.9,d_19910101,18,1.1,0,0,0,0,10.1,4.5,0,0,0
52.7,d_19910201,44.1,14.9,0.2,0,0,0,3.2,0,0,0,0
60.7,d_19910301,38.2,4.2,0,0,0,0,1.1,0,0,0,0
44.8,d_19910401,55.2,17.1,0,0,0,0,0,0,0,0,0
91.7,d_19910501,2.6,0,0,0,0,0,5.7,0,0,0,0
77.8,d_19910601,22.1,0.1,0,0,0,0,0,0,0,0,0
46.3,d_19910701,53.7,23.4,0,0,0,0,0,0,0,0,0
27.2,d_19910801,72.9,42.7,0,0,0,0,0,0,0,0,0
36.5,d_19910901,63.4,41.4,0.2,0,0,0,0,0,0,0,0
74.9,d_19911001,24,0,0,0,0,0,1.1,0,0,0,0
86.2,d_19911101,0,0,0,0,0,0,13.8,5.1,0,0,0
88.1,d_19911201,10.8,2.8,0,0,0,0,1.1,0,0,0,0
87.1,d_19920101,7.9,2.6,0,0,0,0,5,0.4,0,0,0
87.8,d_19920201,12,0,0,0,0,0,0.2,0,0,0,0
50,d_19920301,0,0,0,0,0,0,49.9,36.9,8.9,0,0
46,d_19920401,0,0,0,0,0,0,54.1,36.7,1.5,0,0
19.7,d_19920501,0,0,0,0,0,0,80.3,53.2,29.9,0,0
34.9,d_19920601,0,0,0,0,0,0,65,38.2,18.1,2.8,0
63.6,d_19920701,0.4,0,0,0,0,0,35.9,30.7,14.3,1.7,0
63.7,d_19920801,0,0,0,0,0,0,36.3,19.8,7.1,0,0
79.4,d_19920901,0.3,0,0,0,0,0,20.2,9.9,0,0,0
35.4,d_19921001,0,0,0,0,0,0,64.6,21.7,0.2,0,0
82.3,d_19921101,0,0,0,0,0,0,17.7,0.6,0,0,0
69.6,d_19921201,26.3,0.9,0,0,0,0,4,0.5,0,0,0
6.5,d_19930101,0,0,0,0,0,0,93.6,86.6,29.5,7.9,0.6
0.1,d_19930201,0,0,0,0,0,0,99.9,96.6,76.1,39.3,7.1
0,d_19930301,0,0,0,0,0,0,100,98.5,50.3,15.6,2.6
0,d_19930401,0,0,0,0,0,0,99.9,98,60.1,12.5,1.7
0,d_19930501,0,0,0,0,0,0,99.9,94.5,31.1,12.4,0.2
0,d_19930601,0,0,0,0,0,0,100,100,82.9,35.1,6.8
0.7,d_19930701,0,0,0,0,0,0,99.2,87.4,34,19.3,2.9
1.3,d_19930801,0,0,0,0,0,0,98.7,82.6,40.6,24.6,5.1
43.9,d_19930901,0,0,0,0,0,0,56,37.1,13.5,1.6,0
90.5,d_19931001,6.8,0,0,0,0,0,2.7,0,0,0,0
11.9,d_19931101,88.1,64.7,7.5,0,0,0,0,0,0,0,0
1.6,d_19931201,98.4,84.8,17.8,0.7,0,0,0,0,0,0,0
1.4,d_19940101,98.6,91.3,54.6,14.5,0,0,0,0,0,0,0
7.8,d_19940201,92.2,71.5,11.1,0,0,0,0,0,0,0,0
0,d_19940301,100,99.5,65.4,7.3,0,0,0,0,0,0,0
11.8,d_19940401,88.3,48.1,0,0,0,0,0,0,0,0,0
16.4,d_19940501,83.6,29,0,0,0,0,0,0,0,0,0
53.5,d_19940601,46.5,11.1,0,0,0,0,0,0,0,0,0
0,d_19940701,100,93.8,2.8,0,0,0,0,0,0,0,0
0.7,d_19940801,99.3,79.3,2.7,0,0,0,0,0,0,0,0
19.3,d_19940901,80.6,31.2,0,0,0,0,0,0,0,0,0
98.2,d_19941001,0,0,0,0,0,0,1.8,0,0,0,0
46.6,d_19941101,0,0,0,0,0,0,53.4,14.4,0,0,0
27.2,d_19941201,0,0,0,0,0,0,72.8,47.5,0,0,0
8.8,d_19950101,0,0,0,0,0,0,91.2,67.4,5.9,0,0
6.2,d_19950201,0,0,0,0,0,0,93.7,57.9,0.2,0,0
0,d_19950301,0,0,0,0,0,0,100,98.9,60.6,17.9,0
0,d_19950401,0,0,0,0,0,0,100,100,97.1,54.9,1
0,d_19950501,0,0,0,0,0,0,100,100,100,89.8,21.8
0,d_19950601,0,0,0,0,0,0,100,100,100,99.8,80
0,d_19950701,0,0,0,0,0,0,100,100,96,92.3,27.2
4.1,d_19950801,0,0,0,0,0,0,95.9,93.7,57,11.8,0.4
4.9,d_19950901,0,0,0,0,0,0,95.1,91.7,35,5.4,0
49.2,d_19951001,0,0,0,0,0,0,50.8,14.7,0,0,0
73.8,d_19951101,0,0,0,0,0,0,26.1,4.5,0,0,0
48.1,d_19951201,51.8,17.4,1.5,0,0,0,0,0,0,0,0
32,d_19960101,68,46.1,6.6,2.3,0.1,0,0,0,0,0,0
4.4,d_19960201,95.7,81.9,42.5,15.8,1.3,0,0,0,0,0,0
0,d_19960301,100,100,88.8,74.3,54,0,0,0,0,0,0
0,d_19960401,100,95.4,76.7,63.7,43.3,0,0,0,0,0,0
1.6,d_19960501,98.4,89.2,56.9,41.8,10.2,0,0,0,0,0,0
1,d_19960601,99.1,91.5,61.8,45,17.1,0,0,0,0,0,0
22.3,d_19960701,77.7,54.5,15.5,0,0,0,0,0,0,0,0
16.5,d_19960801,83.6,63.6,36.3,9.3,0,0,0,0,0,0,0
21.8,d_19960901,78.2,56.1,8.9,0,0,0,0,0,0,0,0
30.3,d_19961001,69.7,46.3,1,0,0,0,0,0,0,0,0
57.9,d_19961101,39.7,13.3,0,0,0,0,2.4,0,0,0,0
85,d_19961201,3.5,0,0,0,0,0,11.5,1.4,0,0,0
44.8,d_19970101,0,0,0,0,0,0,55.2,26.4,0.4,0,0
67.5,d_19970201,0.6,0,0,0,0,0,32,12.7,0,0,0
71.4,d_19970301,15.9,0,0,0,0,0,12.8,2.8,0,0,0
57.4,d_19970401,23.3,4,0,0,0,0,19.3,8.1,0,0,0
63.4,d_19970501,1.1,0,0,0,0,0,35.4,18.4,0.6,0,0
57.9,d_19970601,1.3,0,0,0,0,0,40.8,22.9,1.6,0,0
69.1,d_19970701,2.1,0,0,0,0,0,28.7,14.3,0,0,0
74.3,d_19970801,5.6,0,0,0,0,0,20,5.6,0,0,0
9.5,d_19970901,0,0,0,0,0,0,90.5,67.1,27,2.2,0
42.7,d_19971001,1,0,0,0,0,0,56.3,24,0,0,0
26.8,d_19971101,0,0,0,0,0,0,73.2,48.3,0.3,0,0
11.6,d_19971201,0,0,0,0,0,0,88.5,76.3,10.4,0.6,0
18.1,d_19980101,0,0,0,0,0,0,81.9,58.3,1.7,0,0
6.4,d_19980201,0,0,0,0,0,0,93.5,81.8,48.5,16.6,0
9.5,d_19980301,0,0,0,0,0,0,90.5,73.6,40.4,4.6,0
3.4,d_19980401,0,0,0,0,0,0,96.6,90.2,56.9,27.4,0.2
4.9,d_19980501,0,0,0,0,0,0,95.1,82.6,39.5,11,0
49.2,d_19980601,0.1,0,0,0,0,0,50.8,16.1,0,0,0
6.4,d_19980701,0,0,0,0,0,0,93.7,79.6,20.9,2.6,0
14.3,d_19980801,0.1,0,0,0,0,0,85.6,60.3,4.1,0,0
0,d_19980901,0,0,0,0,0,0,100.1,99.6,79.5,37.5,5
0,d_19981001,0,0,0,0,0,0,100,100,99.8,86.4,39.7
0,d_19981101,0,0,0,0,0,0,100.1,100.1,99,60.2,4.1
0,d_19981201,0,0,0,0,0,0,100.1,100.1,82.4,42.2,3.5
1.9,d_19990101,0,0,0,0,0,0,98,88.4,48,15.3,0
10.3,d_19990201,0,0,0,0,0,0,89.7,73.6,23.8,0,0
64.1,d_19990301,1.2,0,0,0,0,0,34.7,1.6,0,0,0
88.1,d_19990401,1.1,0,0,0,0,0,10.8,0.2,0,0,0
74.6,d_19990501,0.6,0,0,0,0,0,24.8,2.4,0,0,0
83.3,d_19990601,15.5,0.4,0,0,0,0,1.2,0,0,0,0
76.3,d_19990701,23.7,2.6,0,0,0,0,0,0,0,0,0
85.6,d_19990801,14.4,0.4,0,0,0,0,0,0,0,0,0
94.6,d_19990901,5.1,0,0,0,0,0,0.3,0,0,0,0
74.2,d_19991001,25.8,0,0,0,0,0,0,0,0,0,0
68.2,d_19991101,31.8,0.2,0,0,0,0,0,0,0,0,0
92.3,d_19991201,7.6,0,0,0,0,0,0.1,0,0,0,0
66.1,d_20000101,33.9,1.1,0,0,0,0,0,0,0,0,0
95.2,d_20000201,0.2,0,0,0,0,0,4.6,0,0,0,0
93.3,d_20000301,6.7,0.6,0,0,0,0,0,0,0,0,0
4.8,d_20000401,95.2,26.3,0.9,0,0,0,0,0,0,0,0
0,d_20000501,100.1,91.1,9.1,1.3,0,0,0,0,0,0,0
1.4,d_20000601,98.6,63.2,9.7,3,0,0,0,0,0,0,0
0.3,d_20000701,99.7,71,11.1,4.4,1.1,0,0,0,0,0,0
77.5,d_20000801,22.6,5.8,0.4,0,0,0,0,0,0,0,0
83.6,d_20000901,16.3,3.4,0.2,0,0,0,0,0,0,0,0
41.8,d_20001001,0,0,0,0,0,0,58.2,46.8,19.7,0,0
63.8,d_20001101,0,0,0,0,0,0,36.2,22.2,0,0,0
62.9,d_20001201,4,0,0,0,0,0,33,14.9,0,0,0
56.2,d_20010101,0,0,0,0,0,0,43.8,25,0,0,0
31.3,d_20010201,0,0,0,0,0,0,68.7,35.9,0,0,0
55.1,d_20010301,0,0,0,0,0,0,44.8,10.4,0,0,0
11.8,d_20010401,0,0,0,0,0,0,88.2,58.9,7.3,0,0
68.9,d_20010501,0,0,0,0,0,0,31.1,3.2,0,0,0
55.5,d_20010601,0,0,0,0,0,0,44.5,6.5,0,0,0
31.6,d_20010701,68.4,17.7,0,0,0,0,0,0,0,0,0
57.9,d_20010801,42.2,8.3,0,0,0,0,0,0,0,0,0
39.5,d_20010901,60.4,7.7,0,0,0,0,0,0,0,0,0
1.2,d_20011001,98.8,87.9,2.2,0,0,0,0,0,0,0,0
2.6,d_20011101,97.3,89.8,10.7,1,0,0,0,0,0,0,0
6.6,d_20011201,93.5,57.9,4.4,0,0,0,0,0,0,0,0
0.1,d_20020101,99.9,95.9,86,57.3,3.4,0,0,0,0,0,0
0,d_20020201,99.9,99.9,93.3,72,21.2,0,0,0,0,0,0
0,d_20020301,99.9,99.9,97.3,86.4,27.7,0,0,0,0,0,0
0,d_20020401,100,100,100,97.7,44.3,0,0,0,0,0,0
0,d_20020501,100,100,100,100,99,0,0,0,0,0,0
0,d_20020601,100,100,100,100,95.8,0,0,0,0,0,0
0,d_20020701,100,100,99.4,97.8,95.4,0,0,0,0,0,0
0,d_20020801,100,100,100,100,99.7,0,0,0,0,0,0
0,d_20020901,100,100,100,100,100,0,0,0,0,0,0
0,d_20021001,100,100,99.4,97.3,85.9,0,0,0,0,0,0
0,d_20021101,100,100,93.9,86.8,60.2,0,0,0,0,0,0
0.1,d_20021201,100,99.4,88.5,77,31,0,0,0,0,0,0
0,d_20030101,100,99.9,93,84.3,55.8,0,0,0,0,0,0
2.1,d_20030201,97.9,91.7,33.1,0,0,0,0,0,0,0,0
3.6,d_20030301,96.4,76.1,0,0,0,0,0,0,0,0,0
24.6,d_20030401,75.4,8.3,0,0,0,0,0,0,0,0,0
98.2,d_20030501,1.8,0,0,0,0,0,0,0,0,0,0
38.6,d_20030601,61.4,10.2,0,0,0,0,0,0,0,0,0
4.9,d_20030701,95.1,83.8,11.3,2.5,0,0,0,0,0,0,0
10.4,d_20030801,89.5,71.1,15.1,2.9,0,0,0,0,0,0,0
7.6,d_20030901,92.3,73.9,24.9,7.7,2.5,0,0,0,0,0,0
3.7,d_20031001,96.4,85.7,27.1,8.6,2.7,0,0,0,0,0,0
0.3,d_20031101,99.7,95.3,51.4,20.6,5.9,0,0,0,0,0,0
8.9,d_20031201,91.1,84.6,24.7,5.4,0.8,0,0,0,0,0,0
2.5,d_20040101,97.5,94.6,74.3,38.4,1.2,0,0,0,0,0,0
10.6,d_20040201,89.4,73.6,17.7,1.2,0,0,0,0,0,0,0
3.2,d_20040301,96.7,90.4,49.5,11.1,0,0,0,0,0,0,0
13.2,d_20040401,86.8,65.4,11.3,0,0,0,0,0,0,0,0
5.4,d_20040501,94.7,71.7,2.8,0,0,0,0,0,0,0,0
14.4,d_20040601,85.6,58.1,0.2,0,0,0,0,0,0,0,0
75,d_20040701,24.8,0,0,0,0,0,0.2,0,0,0,0
38.2,d_20040801,61.8,8.3,0,0,0,0,0,0,0,0,0
8.1,d_20040901,91.9,54.5,0,0,0,0,0,0,0,0,0
21.9,d_20041001,0,0,0,0,0,0,78.1,55.7,5.1,0,0
10.5,d_20041101,0,0,0,0,0,0,89.5,69.6,12.1,0,0
0,d_20041201,0,0,0,0,0,0,99.9,98.7,82.2,53.2,8.4
0,d_20050101,0,0,0,0,0,0,100,100,87.7,75.8,55.5
0,d_20050201,0,0,0,0,0,0,100.1,100.1,92.1,83.5,62.5
0,d_20050301,0,0,0,0,0,0,100,100,99.8,88.2,63.5
0,d_20050401,0,0,0,0,0,0,100.1,100.1,96.7,85.2,64.5
0,d_20050501,0,0,0,0,0,0,100.1,100.1,100.1,98.5,76.4
0,d_20050601,0,0,0,0,0,0,100,100,100,100,99.2
0,d_20050701,0,0,0,0,0,0,100,100,97.6,79.6,48.5
0,d_20050801,0,0,0,0,0,0,100,100,98,77,47.7
0,d_20050901,0,0,0,0,0,0,100,100,83.5,52,34.8
0,d_20051001,0,0,0,0,0,0,99.9,98,58.3,34.5,0
5.9,d_20051101,0,0,0,0,0,0,94.1,73.8,27.1,0,0
23.8,d_20051201,0,0,0,0,0,0,76.2,51.4,0,0,0
38.9,d_20060101,1.1,0,0,0,0,0,60.1,3.8,0,0,0
95,d_20060201,5,0.2,0,0,0,0,0,0,0,0,0
91.2,d_20060301,0.7,0,0,0,0,0,8.1,0,0,0,0
87.1,d_20060401,0,0,0,0,0,0,12.9,0,0,0,0
82,d_20060501,18,1.2,0,0,0,0,0,0,0,0,0
90.5,d_20060601,9.5,0.3,0,0,0,0,0,0,0,0,0
96.7,d_20060701,3.3,0,0,0,0,0,0,0,0,0,0
91.7,d_20060801,8.3,0.5,0,0,0,0,0,0,0,0,0
97.1,d_20060901,2.9,0,0,0,0,0,0,0,0,0,0
58,d_20061001,0,0,0,0,0,0,42,14.7,0,0,0
55.6,d_20061101,0,0,0,0,0,0,44.5,19.8,0,0,0
84.6,d_20061201,12.2,0,0,0,0,0,3.2,0,0,0,0
65.4,d_20070101,28.7,5.4,0,0,0,0,5.9,0,0,0,0
82.4,d_20070201,6.3,0.1,0,0,0,0,11.3,1.1,0,0,0
78.2,d_20070301,20.4,4,0,0,0,0,1.4,0,0,0,0
48.3,d_20070401,51.7,20.8,0,0,0,0,0,0,0,0,0
70,d_20070501,30,11.2,0,0,0,0,0,0,0,0,0
62.4,d_20070601,37.6,11.2,0,0,0,0,0,0,0,0,0
0.6,d_20070701,99.5,83.6,28,8.4,0.8,0,0,0,0,0,0
23.4,d_20070801,76.5,39.7,9.5,2.1,0,0,0,0,0,0,0
42.1,d_20070901,57.8,17.9,0.1,0,0,0,0,0,0,0,0
2.8,d_20071001,97.2,67.2,0.7,0,0,0,0,0,0,0,0
0,d_20071101,100.1,85,18.7,0.2,0,0,0,0,0,0,0
97.8,d_20071201,2.2,0,0,0,0,0,0,0,0,0,0
90.6,d_20080101,0,0,0,0,0,0,9.3,0.1,0,0,0
67.8,d_20080201,0,0,0,0,0,0,32.1,5.7,0,0,0
98.3,d_20080301,0,0,0,0,0,0,1.7,0,0,0,0
95.7,d_20080401,4.3,0,0,0,0,0,0,0,0,0,0
92.2,d_20080501,7.8,0,0,0,0,0,0,0,0,0,0
72.3,d_20080601,27.8,3.4,0,0,0,0,0,0,0,0,0
95.2,d_20080701,4.8,0.3,0,0,0,0,0,0,0,0,0
87.8,d_20080801,12.2,3.1,0,0,0,0,0,0,0,0,0
5.3,d_20080901,94.8,56.2,18.5,4.9,0,0,0,0,0,0,0
0,d_20081001,100,100,89.4,35.4,2.2,0,0,0,0,0,0
0,d_20081101,100.1,100.1,96.1,43.4,3.5,0,0,0,0,0,0
17.5,d_20081201,82.6,54.8,3.2,0,0,0,0,0,0,0,0
54.6,d_20090101,45.4,5.4,0,0,0,0,0,0,0,0,0
59.2,d_20090201,40.7,18.8,0,0,0,0,0.1,0,0,0,0
37.9,d_20090301,62.1,28.2,1.6,0,0,0,0,0,0,0,0
35.5,d_20090401,64.5,14.5,0,0,0,0,0,0,0,0,0
81.9,d_20090501,18.1,0.1,0,0,0,0,0,0,0,0,0
100,d_20090601,0,0,0,0,0,0,0,0,0,0,0
85.7,d_20090701,14.3,0,0,0,0,0,0,0,0,0,0
15.4,d_20090801,84.6,32.7,7.9,0,0,0,0,0,0,0,0
0,d_20090901,100,99.3,51.3,24.2,6.7,0,0,0,0,0,0
0,d_20091001,100.1,100.1,86,49.5,15.5,0,0,0,0,0,0
0,d_20091101,100,100,99.8,78.1,38.1,0,0,0,0,0,0
1.2,d_20091201,98.8,90.8,43.5,19.1,0.6,0,0,0,0,0,0
21.7,d_20100101,78.3,56.8,23.1,4.8,0,0,0,0,0,0,0
25.6,d_20100201,74.4,28.3,0,0,0,0,0,0,0,0,0
62.8,d_20100301,37.2,4.5,0,0,0,0,0,0,0,0,0
86.9,d_20100401,11.5,2.8,0,0,0,0,1.6,0,0,0,0
56.9,d_20100501,3,0.2,0,0,0,0,40.1,0.8,0,0,0
45.9,d_20100601,0.1,0,0,0,0,0,53.9,22.7,0,0,0
32.6,d_20100701,0,0,0,0,0,0,67.4,40.4,0,0,0
24.9,d_20100801,0,0,0,0,0,0,75.1,32.1,0,0,0
94.4,d_20100901,2.6,0,0,0,0,0,3,0,0,0,0
38.2,d_20101001,0,0,0,0,0,0,61.8,37.4,0,0,0
29.9,d_20101101,0,0,0,0,0,0,70.2,42,0,0,0
0,d_20101201,0,0,0,0,0,0,99.9,99.9,83,46,12.9
1.6,d_20110101,0,0,0,0,0,0,98.4,83.6,28.2,8.5,0.2
0,d_20110201,0,0,0,0,0,0,99.9,90.3,45.2,14.6,4.2
4.6,d_20110301,0,0,0,0,0,0,95.3,84.4,20.3,6.7,0
0,d_20110401,0,0,0,0,0,0,99.9,96.1,44.4,13.6,0.3
0,d_20110501,0,0,0,0,0,0,100,100,80.2,63.7,16.9
0,d_20110601,0,0,0,0,0,0,100.1,100.1,92.3,76.6,44.8
2.6,d_20110701,0,0,0,0,0,0,97.4,86,70.1,54,7.6
16.1,d_20110801,0,0,0,0,0,0,83.8,71.5,49.4,26.2,0
26.3,d_20110901,28.9,18.9,0,0,0,0,44.9,25.1,0,0,0
38.4,d_20111001,0,0,0,0,0,0,61.7,53.5,25,0,0
40.8,d_20111101,0,0,0,0,0,0,59.3,44.3,4.4,0,0
41.7,d_20111201,0,0,0,0,0,0,58.3,43.2,5.2,0,0
65,d_20120101,0,0,0,0,0,0,35,15.9,0,0,0
83.6,d_20120201,16.4,1.4,0,0,0,0,0,0,0,0,0
81.2,d_20120301,18.9,2.7,0,0,0,0,0,0,0,0,0
60.5,d_20120401,39.4,3.1,0,0,0,0,0,0,0,0,0
59.9,d_20120501,40.1,7.9,0,0,0,0,0,0,0,0,0
0,d_20120601,100,34,3.1,0,0,0,0,0,0,0,0
27.8,d_20120701,72.2,18.4,2.6,0,0,0,0,0,0,0,0
91.7,d_20120801,8.2,3.9,0,0,0,0,0,0,0,0,0
86.5,d_20120901,4.9,0.1,0,0,0,0,8.5,0,0,0,0
78.5,d_20121001,1.8,0,0,0,0,0,19.7,0,0,0,0
95.9,d_20121101,3.9,0,0,0,0,0,0.2,0,0,0,0
29.9,d_20121201,0,0,0,0,0,0,70.1,5,0,0,0
13.8,d_20130101,0,0,0,0,0,0,86.1,18.7,0,0,0
11,d_20130201,0,0,0,0,0,0,89,37.3,0,0,0
33.6,d_20130301,0,0,0,0,0,0,66.4,21.8,0,0,0
99.4,d_20130401,0,0,0,0,0,0,0.6,0,0,0,0
43.9,d_20130501,56.1,9.7,0,0,0,0,0,0,0,0,0
7.4,d_20130601,92.6,54.2,0.1,0,0,0,0,0,0,0,0
74.4,d_20130701,25.7,2.4,0,0,0,0,0,0,0,0,0
67.8,d_20130801,0,0,0,0,0,0,32.3,4.6,0,0,0
27.7,d_20130901,0,0,0,0,0,0,72.3,49.2,9.9,0,0
36.2,d_20131001,0,0,0,0,0,0,63.8,38.1,0,0,0
15.8,d_20131101,0,0,0,0,0,0,84.2,42.8,0.2,0,0
3.3,d_20131201,0,0,0,0,0,0,96.6,76.1,14.7,0.4,0
11.2,d_20140101,0,0,0,0,0,0,88.7,57.7,4.8,0,0
26.9,d_20140201,0,0,0,0,0,0,73.1,43,3.1,0,0
46.9,d_20140301,0,0,0,0,0,0,53.2,29,3.6,0,0
91,d_20140401,4.1,0,0,0,0,0,4.9,0.7,0,0,0
79.5,d_20140501,17.7,2.7,0,0,0,0,2.9,0.4,0,0,0
1.4,d_20140601,98.5,95.6,65,4.3,0,0,0,0,0,0,0
12.7,d_20140701,87.4,63.3,15.8,0.2,0,0,0,0,0,0,0
45.8,d_20140801,54.2,36.1,2.6,0,0,0,0,0,0,0,0
49.7,d_20140901,1.2,0,0,0,0,0,49.2,19.8,0.4,0,0
62.3,d_20141001,1,0,0,0,0,0,36.7,9.3,0.1,0,0
50.9,d_20141101,0,0,0,0,0,0,49.1,22.7,0.3,0,0
15.5,d_20141201,0,0,0,0,0,0,84.6,52.3,1.2,0,0
16.3,d_20150101,0,0,0,0,0,0,83.6,58.6,9.5,0.1,0
35.4,d_20150201,0,0,0,0,0,0,64.7,33.1,1.5,0,0
35.1,d_20150301,0,0,0,0,0,0,64.9,28,3.1,2.4,0
69.4,d_20150401,0.4,0,0,0,0,0,30.2,5,2.3,0,0
21.8,d_20150501,0,0,0,0,0,0,78.2,58.1,4.7,1.9,0
85,d_20150601,0.6,0,0,0,0,0,14.3,2.9,0,0,0
28.2,d_20150701,0,0,0,0,0,0,71.8,24.1,3,0.3,0
24.7,d_20150801,0,0,0,0,0,0,75.3,30,2.9,0,0
38.4,d_20150901,0,0,0,0,0,0,61.6,22.1,2.7,0,0
5.4,d_20151001,0,0,0,0,0,0,94.5,58.6,15.9,5.1,0.1
0.9,d_20151101,0,0,0,0,0,0,99.1,71.4,24.2,6.8,0
0,d_20151201,0,0,0,0,0,0,100,90.8,52.8,25.2,0
0,d_20160101,0,0,0,0,0,0,99.9,99.9,76.7,51.4,8.6
38.9,d_20160201,0,0,0,0,0,0,61.2,29.7,0,0,0
78.6,d_20160301,0,0,0,0,0,0,21.4,0,0,0,0
58.1,d_20160401,0,0,0,0,0,0,41.9,9.3,0,0,0
62.7,d_20160501,0,0,0,0,0,0,37.4,8.3,0,0,0
73.3,d_20160601,0,0,0,0,0,0,26.7,3.4,0,0,0
100,d_20160701,0,0,0,0,0,0,0,0,0,0,0
99.8,d_20160801,0,0,0,0,0,0,0.2,0,0,0,0
100,d_20160901,0,0,0,0,0,0,0,0,0,0,0
48.3,d_20161001,51.7,3.8,0,0,0,0,0,0,0,0,0
98.7,d_20161101,1.3,0,0,0,0,0,0,0,0,0,0
70.7,d_20161201,0,0,0,0,0,0,29.3,0,0,0,0
50.6,d_20170101,0,0,0,0,0,0,49.3,10,0,0,0
48.5,d_20170201,0,0,0,0,0,0,51.5,19.8,0.4,0,0
40.2,d_20170301,0,0,0,0,0,0,59.8,5.3,0,0,0
53.7,d_20170401,0,0,0,0,0,0,46.3,11.1,0,0,0
54,d_20170501,0,0,0,0,0,0,46,5,0,0,0
81.8,d_20170601,0.4,0,0,0,0,0,17.9,0.4,0,0,0
7.1,d_20170701,0,0,0,0,0,0,92.9,59.2,1.2,0,0
5.3,d_20170801,0,0,0,0,0,0,94.7,85.8,16.9,0,0
5.4,d_20170901,0,0,0,0,0,0,94.6,71.9,8.7,0,0
84.3,d_20171001,1.2,0,0,0,0,0,14.4,6.5,0,0,0
75.7,d_20171101,15.6,1.8,0,0,0,0,8.7,1.6,0,0,0
59.5,d_20171201,40.4,15.7,0.7,0,0,0,0.2,0,0,0,0
67.6,d_20180101,32.4,7.9,0,0,0,0,0,0,0,0,0
59,d_20180201,41,13.4,0.1,0,0,0,0,0,0,0,0
91,d_20180301,8.9,0.9,0,0,0,0,0.2,0,0,0,0
34.1,d_20180401,66,27,2.9,0.1,0,0,0,0,0,0,0
0,d_20180501,100,85.5,11.2,1.4,0,0,0,0,0,0,0
0,d_20180601,100.1,100.1,88.5,48.4,5,0,0,0,0,0,0
0,d_20180701,100,61.4,0,0,0,0,0,0,0,0,0
32.4,d_20180801,67.6,1.6,0,0,0,0,0,0,0,0,0
14.6,d_20180901,85.4,17.9,0,0,0,0,0,0,0,0,0
96.1,d_20181001,0,0,0,0,0,0,3.9,0,0,0,0
80.7,d_20181101,0,0,0,0,0,0,19.3,1.3,0,0,0
79.7,d_20181201,10.8,0,0,0,0,0,9.5,0.4,0,0,0
73.4,d_20190101,0,0,0,0,0,0,26.6,18.1,0,0,0
27,d_20190201,0,0,0,0,0,0,72.9,38.3,14,0.6,0
0,d_20190301,0,0,0,0,0,0,100.1,95.5,47.5,14,0
0,d_20190401,0,0,0,0,0,0,99.9,99.7,37.5,5.4,0
0,d_20190501,0,0,0,0,0,0,99.9,99.9,99.9,98.7,34.6
0,d_20190601,0,0,0,0,0,0,100,100,100,100,81.3
0,d_20190701,0,0,0,0,0,0,100,100,97,57.5,13.4
0,d_20190801,0,0,0,0,0,0,100,100,62.7,30.8,0
0,d_20190901,0,0,0,0,0,0,99.9,95.2,42.5,20.5,0
15.9,d_20191001,0,0,0,0,0,0,84.1,50.2,19.7,3.4,0
0,d_20191101,0,0,0,0,0,0,100,91.1,26.4,2.7,0
16.1,d_20191201,0,0,0,0,0,0,83.8,44.4,11.1,0,0
68.2,d_20200101,0,0,0,0,0,0,31.8,14.2,0,0,0
27.9,d_20200201,72.2,51,14.3,0,0,0,0,0,0,0,0
39.4,d_20200301,60.6,6.8,0,0,0,0,0,0,0,0,0
70.3,d_20200401,29.6,0.3,0,0,0,0,0,0,0,0,0
97.8,d_20200501,2.2,0,0,0,0,0,0,0,0,0,0
100,d_20200601,0,0,0,0,0,0,0,0,0,0,0
94.4,d_20200701,0,0,0,0,0,0,5.6,0,0,0,0
0,d_20200801,100,89.5,54.2,8.9,1.1,0,0,0,0,0,0
0,d_20200901,100,100,99.3,87,46.1,0,0,0,0,0,0
0,d_20201001,100,100,99.9,96.7,74.6,0,0,0,0,0,0
0,d_20201101,100,100,98.1,90,78.8,0,0,0,0,0,0
0,d_20201201,100,100,100,100,100,0,0,0,0,0,0
0,d_20210101,100,100,100,100,100,0,0,0,0,0,0
0,d_20210201,100,100,100,100,100,0,0,0,0,0,0
0,d_20210301,100,100,100,100,100,0,0,0,0,0,0
0,d_20210401,100,100,100,100,99.6,0,0,0,0,0,0
0,d_20210501,100,100,100,100,83.2,0,0,0,0,0,0
0,d_20210601,100,100,100,98.8,66.2,0,0,0,0,0,0
36.4,d_20210701,63.5,39.8,6.6,0.7,0,0,0,0,0,0,0
72.3,d_20210801,27.5,3.9,0,0,0,0,0.2,0,0,0,0
78.7,d_20210901,20,1.2,0,0,0,0,1.3,0,0,0,0
76.1,d_20211001,0.2,0,0,0,0,0,23.7,4.3,0,0,0
